Metaphor	Image
He has a facial expression that involves smiling widely and showing his teeth, resembling the grin of a monkey.	C:/DataSet/SNLI/ImagesTest\image_430.jpg
You each only have a short time to speak before the opportunity is lost, as time moves rapidly like a quick blink of an eye. 	C:/DataSet/SNLI/ImagesTest\image_431.jpg
You each only have a short time to speak before the opportunity is lost, as time moves rapidly like a quick blink of an eye. 	C:/DataSet/SNLI/ImagesTest\image_432.jpg
You each only have a short time to speak before the opportunity is lost, as time moves rapidly like a quick blink of an eye. 	C:/DataSet/SNLI/ImagesTest\image_433.jpg
"Please allow the wine to sit and ""breathe"" for 2 hours, permitting the wine to oxidize which will help to unlock the flavors and aromas of the wine."	C:/DataSet/SNLI/ImagesTest\image_434.jpg
"Please allow the wine to sit and ""breathe"" for 2 hours, permitting the wine to oxidize which will help to unlock the flavors and aromas of the wine."	C:/DataSet/SNLI/ImagesTest\image_435.jpg
"Please allow the wine to sit and ""breathe"" for 2 hours, permitting the wine to oxidize which will help to unlock the flavors and aromas of the wine."	C:/DataSet/SNLI/ImagesTest\image_436.jpg
"Please allow the wine to sit and ""breathe"" for 2 hours, permitting the wine to oxidize which will help to unlock the flavors and aromas of the wine."	C:/DataSet/SNLI/ImagesTest\image_437.jpg
She appears stern and ruthless, but her behavior towards others denotes a sense of deep shame and regret, like when one treats a harmless and eager man like a pup. 	C:/DataSet/SNLI/ImagesTest\image_438.jpg
She appears stern and ruthless, but her behavior towards others denotes a sense of deep shame and regret, like when one treats a harmless and eager man like a pup. 	C:/DataSet/SNLI/ImagesTest\image_439.jpg
She appears stern and ruthless, but her behavior towards others denotes a sense of deep shame and regret, like when one treats a harmless and eager man like a pup. 	C:/DataSet/SNLI/ImagesTest\image_440.jpg
She appears stern and ruthless, but her behavior towards others denotes a sense of deep shame and regret, like when one treats a harmless and eager man like a pup. 	C:/DataSet/SNLI/ImagesTest\image_441.jpg
They splash water on their faces with eagerness as a show of cleansing, implying they're trying to wash away a sense of wrongdoing.	C:/DataSet/SNLI/ImagesTest\image_442.jpg
They splash water on their faces with eagerness as a show of cleansing, implying they're trying to wash away a sense of wrongdoing.	C:/DataSet/SNLI/ImagesTest\image_443.jpg
They splash water on their faces with eagerness as a show of cleansing, implying they're trying to wash away a sense of wrongdoing.	C:/DataSet/SNLI/ImagesTest\image_444.jpg
They splash water on their faces with eagerness as a show of cleansing, implying they're trying to wash away a sense of wrongdoing.	C:/DataSet/SNLI/ImagesTest\image_445.jpg
They splash water on their faces with eagerness as a show of cleansing, implying they're trying to wash away a sense of wrongdoing.	C:/DataSet/SNLI/ImagesTest\image_446.jpg
They splash water on their faces with eagerness as a show of cleansing, implying they're trying to wash away a sense of wrongdoing.	C:/DataSet/SNLI/ImagesTest\image_447.jpg
They splash water on their faces with eagerness as a show of cleansing, implying they're trying to wash away a sense of wrongdoing.	C:/DataSet/SNLI/ImagesTest\image_448.jpg
They splash water on their faces with eagerness as a show of cleansing, implying they're trying to wash away a sense of wrongdoing.	C:/DataSet/SNLI/ImagesTest\image_449.jpg
They splash water on their faces with eagerness as a show of cleansing, implying they're trying to wash away a sense of wrongdoing.	C:/DataSet/SNLI/ImagesTest\image_450.jpg
They splash water on their faces with eagerness as a show of cleansing, implying they're trying to wash away a sense of wrongdoing.	C:/DataSet/SNLI/ImagesTest\image_451.jpg
They splash water on their faces with eagerness as a show of cleansing, implying they're trying to wash away a sense of wrongdoing.	C:/DataSet/SNLI/ImagesTest\image_452.jpg
They splash water on their faces with eagerness as a show of cleansing, implying they're trying to wash away a sense of wrongdoing.	C:/DataSet/SNLI/ImagesTest\image_453.jpg
Mrs. Saunders' shaking hands made her rosary beads make a tinkling sound resembling the ringing of a wind chime.	C:/DataSet/SNLI/ImagesTest\image_454.jpg
Mrs. Saunders' shaking hands made her rosary beads make a tinkling sound resembling the ringing of a wind chime.	C:/DataSet/SNLI/ImagesTest\image_455.jpg
I experience a sense of longing for a time when I could move freely and explore, like I did when I swam, in the depths of her gaze and took pleasure in all that I observed.	C:/DataSet/SNLI/ImagesTest\image_456.jpg
I experience a sense of longing for a time when I could move freely and explore, like I did when I swam, in the depths of her gaze and took pleasure in all that I observed.	C:/DataSet/SNLI/ImagesTest\image_457.jpg
I experience a sense of longing for a time when I could move freely and explore, like I did when I swam, in the depths of her gaze and took pleasure in all that I observed.	C:/DataSet/SNLI/ImagesTest\image_458.jpg
I experience a sense of longing for a time when I could move freely and explore, like I did when I swam, in the depths of her gaze and took pleasure in all that I observed.	C:/DataSet/SNLI/ImagesTest\image_459.jpg
All was silent and serene, the ground covered in a blanket of crisp, white snow, sparkling in the morning sunlight after a cold, peaceful night.	C:/DataSet/SNLI/ImagesTest\image_460.jpg
All was silent and serene, the ground covered in a blanket of crisp, white snow, sparkling in the morning sunlight after a cold, peaceful night.	C:/DataSet/SNLI/ImagesTest\image_461.jpg
All was silent and serene, the ground covered in a blanket of crisp, white snow, sparkling in the morning sunlight after a cold, peaceful night.	C:/DataSet/SNLI/ImagesTest\image_462.jpg
All was silent and serene, the ground covered in a blanket of crisp, white snow, sparkling in the morning sunlight after a cold, peaceful night.	C:/DataSet/SNLI/ImagesTest\image_463.jpg
This pillow is as yielding and pliable as a massive slab of hardened earth.	C:/DataSet/SNLI/ImagesTest\image_464.jpg
This pillow is as yielding and pliable as a massive slab of hardened earth.	C:/DataSet/SNLI/ImagesTest\image_465.jpg
This pillow is as yielding and pliable as a massive slab of hardened earth.	C:/DataSet/SNLI/ImagesTest\image_466.jpg
This pillow is as yielding and pliable as a massive slab of hardened earth.	C:/DataSet/SNLI/ImagesTest\image_467.jpg
Leaves are moved by the air.	C:/DataSet/SNLI/ImagesTest\image_468.jpg
Leaves are moved by the air.	C:/DataSet/SNLI/ImagesTest\image_469.jpg
Leaves are moved by the air.	C:/DataSet/SNLI/ImagesTest\image_470.jpg
Leaves are moved by the air.	C:/DataSet/SNLI/ImagesTest\image_471.jpg
When you compare your body to bulletproof steel, it means that you believe your body is robust and impenetrable, just as steel that has been engineered to be impervious to bullets is.	C:/DataSet/SNLI/ImagesTest\image_472.jpg
When you compare your body to bulletproof steel, it means that you believe your body is robust and impenetrable, just as steel that has been engineered to be impervious to bullets is.	C:/DataSet/SNLI/ImagesTest\image_473.jpg
When you compare your body to bulletproof steel, it means that you believe your body is robust and impenetrable, just as steel that has been engineered to be impervious to bullets is.	C:/DataSet/SNLI/ImagesTest\image_474.jpg
When you compare your body to bulletproof steel, it means that you believe your body is robust and impenetrable, just as steel that has been engineered to be impervious to bullets is.	C:/DataSet/SNLI/ImagesTest\image_475.jpg
She appeared tranquil, however, there was a tightness in her demeanor, as if she was prepared to spring into action at any moment.	C:/DataSet/SNLI/ImagesTest\image_476.jpg
My love is a period of time characterized by lengthened hours of daylight between the solstice and equinox, which occurs during the warmest period of the year.	C:/DataSet/SNLI/ImagesTest\image_477.jpg
My love is a period of time characterized by lengthened hours of daylight between the solstice and equinox, which occurs during the warmest period of the year.	C:/DataSet/SNLI/ImagesTest\image_478.jpg
My love is a period of time characterized by lengthened hours of daylight between the solstice and equinox, which occurs during the warmest period of the year.	C:/DataSet/SNLI/ImagesTest\image_479.jpg
My love is a period of time characterized by lengthened hours of daylight between the solstice and equinox, which occurs during the warmest period of the year.	C:/DataSet/SNLI/ImagesTest\image_480.jpg
My love is a period of time characterized by lengthened hours of daylight between the solstice and equinox, which occurs during the warmest period of the year.	C:/DataSet/SNLI/ImagesTest\image_481.jpg
My love is a period of time characterized by lengthened hours of daylight between the solstice and equinox, which occurs during the warmest period of the year.	C:/DataSet/SNLI/ImagesTest\image_482.jpg
My love is a period of time characterized by lengthened hours of daylight between the solstice and equinox, which occurs during the warmest period of the year.	C:/DataSet/SNLI/ImagesTest\image_483.jpg
My love is a period of time characterized by lengthened hours of daylight between the solstice and equinox, which occurs during the warmest period of the year.	C:/DataSet/SNLI/ImagesTest\image_484.jpg
My love is a period of time characterized by lengthened hours of daylight between the solstice and equinox, which occurs during the warmest period of the year.	C:/DataSet/SNLI/ImagesTest\image_485.jpg
My love is a period of time characterized by lengthened hours of daylight between the solstice and equinox, which occurs during the warmest period of the year.	C:/DataSet/SNLI/ImagesTest\image_486.jpg
My love is a period of time characterized by lengthened hours of daylight between the solstice and equinox, which occurs during the warmest period of the year.	C:/DataSet/SNLI/ImagesTest\image_487.jpg
My love is a period of time characterized by lengthened hours of daylight between the solstice and equinox, which occurs during the warmest period of the year.	C:/DataSet/SNLI/ImagesTest\image_488.jpg
My love is a period of time characterized by lengthened hours of daylight between the solstice and equinox, which occurs during the warmest period of the year.	C:/DataSet/SNLI/ImagesTest\image_489.jpg
My love is a period of time characterized by lengthened hours of daylight between the solstice and equinox, which occurs during the warmest period of the year.	C:/DataSet/SNLI/ImagesTest\image_490.jpg
My love is a period of time characterized by lengthened hours of daylight between the solstice and equinox, which occurs during the warmest period of the year.	C:/DataSet/SNLI/ImagesTest\image_491.jpg
My love is a period of time characterized by lengthened hours of daylight between the solstice and equinox, which occurs during the warmest period of the year.	C:/DataSet/SNLI/ImagesTest\image_492.jpg
A light shining above you illuminates the area around you, whereas the rest of the room is dimly lit, similar to a moonless night.	C:/DataSet/SNLI/ImagesTest\image_493.jpg
A light shining above you illuminates the area around you, whereas the rest of the room is dimly lit, similar to a moonless night.	C:/DataSet/SNLI/ImagesTest\image_494.jpg
A light shining above you illuminates the area around you, whereas the rest of the room is dimly lit, similar to a moonless night.	C:/DataSet/SNLI/ImagesTest\image_495.jpg
the woman worked so hard for two years that she got exhausted and fatigued.	C:/DataSet/SNLI/ImagesTest\image_496.jpg
the woman worked so hard for two years that she got exhausted and fatigued.	C:/DataSet/SNLI/ImagesTest\image_497.jpg
the woman worked so hard for two years that she got exhausted and fatigued.	C:/DataSet/SNLI/ImagesTest\image_498.jpg
A person whose intellect is as hazy as fog, is heading in this direction.	C:/DataSet/SNLI/ImagesTest\image_499.jpg
A person whose intellect is as hazy as fog, is heading in this direction.	C:/DataSet/SNLI/ImagesTest\image_500.jpg
A person whose intellect is as hazy as fog, is heading in this direction.	C:/DataSet/SNLI/ImagesTest\image_501.jpg
A person whose intellect is as hazy as fog, is heading in this direction.	C:/DataSet/SNLI/ImagesTest\image_502.jpg
A person whose intellect is as hazy as fog, is heading in this direction.	C:/DataSet/SNLI/ImagesTest\image_503.jpg
A person whose intellect is as hazy as fog, is heading in this direction.	C:/DataSet/SNLI/ImagesTest\image_504.jpg
A person whose intellect is as hazy as fog, is heading in this direction.	C:/DataSet/SNLI/ImagesTest\image_505.jpg
A person whose intellect is as hazy as fog, is heading in this direction.	C:/DataSet/SNLI/ImagesTest\image_506.jpg
A person whose intellect is as hazy as fog, is heading in this direction.	C:/DataSet/SNLI/ImagesTest\image_507.jpg
A person whose intellect is as hazy as fog, is heading in this direction.	C:/DataSet/SNLI/ImagesTest\image_508.jpg
A person whose intellect is as hazy as fog, is heading in this direction.	C:/DataSet/SNLI/ImagesTest\image_509.jpg
A person whose intellect is as hazy as fog, is heading in this direction.	C:/DataSet/SNLI/ImagesTest\image_510.jpg
A person whose intellect is as hazy as fog, is heading in this direction.	C:/DataSet/SNLI/ImagesTest\image_511.jpg
A person whose intellect is as hazy as fog, is heading in this direction.	C:/DataSet/SNLI/ImagesTest\image_512.jpg
A person whose intellect is as hazy as fog, is heading in this direction.	C:/DataSet/SNLI/ImagesTest\image_513.jpg
A person whose intellect is as hazy as fog, is heading in this direction.	C:/DataSet/SNLI/ImagesTest\image_514.jpg
This chair is not fragile at all.	C:/DataSet/SNLI/ImagesTest\image_515.jpg
This chair is not fragile at all.	C:/DataSet/SNLI/ImagesTest\image_516.jpg
This chair is not fragile at all.	C:/DataSet/SNLI/ImagesTest\image_517.jpg
This chair is not fragile at all.	C:/DataSet/SNLI/ImagesTest\image_518.jpg
My eyes are producing excess liquid and my face has begun to swell and redden, resembling a damaged tomato.	C:/DataSet/SNLI/ImagesTest\image_519.jpg
My eyes are producing excess liquid and my face has begun to swell and redden, resembling a damaged tomato.	C:/DataSet/SNLI/ImagesTest\image_520.jpg
The faculty meeting was a conflict characterized by competition and confrontation with the goal of achieving an objective.	C:/DataSet/SNLI/ImagesTest\image_521.jpg
The faculty meeting was a conflict characterized by competition and confrontation with the goal of achieving an objective.	C:/DataSet/SNLI/ImagesTest\image_522.jpg
The faculty meeting was a conflict characterized by competition and confrontation with the goal of achieving an objective.	C:/DataSet/SNLI/ImagesTest\image_523.jpg
The faculty meeting was a conflict characterized by competition and confrontation with the goal of achieving an objective.	C:/DataSet/SNLI/ImagesTest\image_524.jpg
An object that has two legs that are unequal in length and a pair of elongated arms, resembling a haphazard constructed scarecrow.	C:/DataSet/SNLI/ImagesTest\image_525.jpg
An object that has two legs that are unequal in length and a pair of elongated arms, resembling a haphazard constructed scarecrow.	C:/DataSet/SNLI/ImagesTest\image_526.jpg
An object that has two legs that are unequal in length and a pair of elongated arms, resembling a haphazard constructed scarecrow.	C:/DataSet/SNLI/ImagesTest\image_527.jpg
An object that has two legs that are unequal in length and a pair of elongated arms, resembling a haphazard constructed scarecrow.	C:/DataSet/SNLI/ImagesTest\image_528.jpg
The new train travels along rails towards the sky, giving passengers the sense of soaring through the air, an exhilarating experience that rivals the sensations of a divine journey toward paradise.	C:/DataSet/SNLI/ImagesTest\image_529.jpg
The new train travels along rails towards the sky, giving passengers the sense of soaring through the air, an exhilarating experience that rivals the sensations of a divine journey toward paradise.	C:/DataSet/SNLI/ImagesTest\image_530.jpg
The new train travels along rails towards the sky, giving passengers the sense of soaring through the air, an exhilarating experience that rivals the sensations of a divine journey toward paradise.	C:/DataSet/SNLI/ImagesTest\image_531.jpg
The new train travels along rails towards the sky, giving passengers the sense of soaring through the air, an exhilarating experience that rivals the sensations of a divine journey toward paradise.	C:/DataSet/SNLI/ImagesTest\image_532.jpg
The new train travels along rails towards the sky, giving passengers the sense of soaring through the air, an exhilarating experience that rivals the sensations of a divine journey toward paradise.	C:/DataSet/SNLI/ImagesTest\image_533.jpg
The new train travels along rails towards the sky, giving passengers the sense of soaring through the air, an exhilarating experience that rivals the sensations of a divine journey toward paradise.	C:/DataSet/SNLI/ImagesTest\image_534.jpg
The new train travels along rails towards the sky, giving passengers the sense of soaring through the air, an exhilarating experience that rivals the sensations of a divine journey toward paradise.	C:/DataSet/SNLI/ImagesTest\image_535.jpg
The new train travels along rails towards the sky, giving passengers the sense of soaring through the air, an exhilarating experience that rivals the sensations of a divine journey toward paradise.	C:/DataSet/SNLI/ImagesTest\image_536.jpg
The new train travels along rails towards the sky, giving passengers the sense of soaring through the air, an exhilarating experience that rivals the sensations of a divine journey toward paradise.	C:/DataSet/SNLI/ImagesTest\image_537.jpg
The new train travels along rails towards the sky, giving passengers the sense of soaring through the air, an exhilarating experience that rivals the sensations of a divine journey toward paradise.	C:/DataSet/SNLI/ImagesTest\image_538.jpg
The new train travels along rails towards the sky, giving passengers the sense of soaring through the air, an exhilarating experience that rivals the sensations of a divine journey toward paradise.	C:/DataSet/SNLI/ImagesTest\image_539.jpg
The new train travels along rails towards the sky, giving passengers the sense of soaring through the air, an exhilarating experience that rivals the sensations of a divine journey toward paradise.	C:/DataSet/SNLI/ImagesTest\image_540.jpg
The new train travels along rails towards the sky, giving passengers the sense of soaring through the air, an exhilarating experience that rivals the sensations of a divine journey toward paradise.	C:/DataSet/SNLI/ImagesTest\image_541.jpg
The new train travels along rails towards the sky, giving passengers the sense of soaring through the air, an exhilarating experience that rivals the sensations of a divine journey toward paradise.	C:/DataSet/SNLI/ImagesTest\image_542.jpg
The new train travels along rails towards the sky, giving passengers the sense of soaring through the air, an exhilarating experience that rivals the sensations of a divine journey toward paradise.	C:/DataSet/SNLI/ImagesTest\image_543.jpg
The new train travels along rails towards the sky, giving passengers the sense of soaring through the air, an exhilarating experience that rivals the sensations of a divine journey toward paradise.	C:/DataSet/SNLI/ImagesTest\image_544.jpg
The moon is experiencing darkness and cooling down as nighttime progresses.	C:/DataSet/SNLI/ImagesTest\image_545.jpg
The moon is experiencing darkness and cooling down as nighttime progresses.	C:/DataSet/SNLI/ImagesTest\image_546.jpg
The moon is experiencing darkness and cooling down as nighttime progresses.	C:/DataSet/SNLI/ImagesTest\image_547.jpg
The moon is experiencing darkness and cooling down as nighttime progresses.	C:/DataSet/SNLI/ImagesTest\image_548.jpg
The moon is experiencing darkness and cooling down as nighttime progresses.	C:/DataSet/SNLI/ImagesTest\image_549.jpg
The moon is experiencing darkness and cooling down as nighttime progresses.	C:/DataSet/SNLI/ImagesTest\image_550.jpg
The moon is experiencing darkness and cooling down as nighttime progresses.	C:/DataSet/SNLI/ImagesTest\image_551.jpg
The moon is experiencing darkness and cooling down as nighttime progresses.	C:/DataSet/SNLI/ImagesTest\image_552.jpg
The moon is experiencing darkness and cooling down as nighttime progresses.	C:/DataSet/SNLI/ImagesTest\image_553.jpg
The moon is experiencing darkness and cooling down as nighttime progresses.	C:/DataSet/SNLI/ImagesTest\image_554.jpg
The moon is experiencing darkness and cooling down as nighttime progresses.	C:/DataSet/SNLI/ImagesTest\image_555.jpg
The moon is experiencing darkness and cooling down as nighttime progresses.	C:/DataSet/SNLI/ImagesTest\image_556.jpg
The moon is experiencing darkness and cooling down as nighttime progresses.	C:/DataSet/SNLI/ImagesTest\image_557.jpg
The moon is experiencing darkness and cooling down as nighttime progresses.	C:/DataSet/SNLI/ImagesTest\image_558.jpg
The moon is experiencing darkness and cooling down as nighttime progresses.	C:/DataSet/SNLI/ImagesTest\image_559.jpg
The moon is experiencing darkness and cooling down as nighttime progresses.	C:/DataSet/SNLI/ImagesTest\image_560.jpg
He sits atop the bed, surveying his surroundings with wide-eyed anticipation, resembling a child awaiting gifts on Christmas morning.	C:/DataSet/SNLI/ImagesTest\image_561.jpg
He sits atop the bed, surveying his surroundings with wide-eyed anticipation, resembling a child awaiting gifts on Christmas morning.	C:/DataSet/SNLI/ImagesTest\image_562.jpg
He sits atop the bed, surveying his surroundings with wide-eyed anticipation, resembling a child awaiting gifts on Christmas morning.	C:/DataSet/SNLI/ImagesTest\image_563.jpg
I wanted that gift with the same desire and intensity that cancer is associated with.	C:/DataSet/SNLI/ImagesTest\image_564.jpg
I wanted that gift with the same desire and intensity that cancer is associated with.	C:/DataSet/SNLI/ImagesTest\image_565.jpg
I wanted that gift with the same desire and intensity that cancer is associated with.	C:/DataSet/SNLI/ImagesTest\image_566.jpg
I wanted that gift with the same desire and intensity that cancer is associated with.	C:/DataSet/SNLI/ImagesTest\image_567.jpg
Their eyes stared at mine, unmoving, like a clear patch of sunlight through the trees in a dark forest.	C:/DataSet/SNLI/ImagesTest\image_568.jpg
Their eyes stared at mine, unmoving, like a clear patch of sunlight through the trees in a dark forest.	C:/DataSet/SNLI/ImagesTest\image_569.jpg
Their eyes stared at mine, unmoving, like a clear patch of sunlight through the trees in a dark forest.	C:/DataSet/SNLI/ImagesTest\image_570.jpg
She was certain she was experiencing an actual relationship filled with romantic events and refused to accept the reality that it was all in her imagination. 	C:/DataSet/SNLI/ImagesTest\image_571.jpg
She was certain she was experiencing an actual relationship filled with romantic events and refused to accept the reality that it was all in her imagination. 	C:/DataSet/SNLI/ImagesTest\image_572.jpg
She was certain she was experiencing an actual relationship filled with romantic events and refused to accept the reality that it was all in her imagination. 	C:/DataSet/SNLI/ImagesTest\image_573.jpg
She was certain she was experiencing an actual relationship filled with romantic events and refused to accept the reality that it was all in her imagination. 	C:/DataSet/SNLI/ImagesTest\image_574.jpg
She was certain she was experiencing an actual relationship filled with romantic events and refused to accept the reality that it was all in her imagination. 	C:/DataSet/SNLI/ImagesTest\image_575.jpg
She was certain she was experiencing an actual relationship filled with romantic events and refused to accept the reality that it was all in her imagination. 	C:/DataSet/SNLI/ImagesTest\image_576.jpg
She was certain she was experiencing an actual relationship filled with romantic events and refused to accept the reality that it was all in her imagination. 	C:/DataSet/SNLI/ImagesTest\image_577.jpg
She was certain she was experiencing an actual relationship filled with romantic events and refused to accept the reality that it was all in her imagination. 	C:/DataSet/SNLI/ImagesTest\image_578.jpg
She was certain she was experiencing an actual relationship filled with romantic events and refused to accept the reality that it was all in her imagination. 	C:/DataSet/SNLI/ImagesTest\image_579.jpg
She was certain she was experiencing an actual relationship filled with romantic events and refused to accept the reality that it was all in her imagination. 	C:/DataSet/SNLI/ImagesTest\image_580.jpg
She was certain she was experiencing an actual relationship filled with romantic events and refused to accept the reality that it was all in her imagination. 	C:/DataSet/SNLI/ImagesTest\image_581.jpg
She was certain she was experiencing an actual relationship filled with romantic events and refused to accept the reality that it was all in her imagination. 	C:/DataSet/SNLI/ImagesTest\image_582.jpg
She was certain she was experiencing an actual relationship filled with romantic events and refused to accept the reality that it was all in her imagination. 	C:/DataSet/SNLI/ImagesTest\image_583.jpg
She was certain she was experiencing an actual relationship filled with romantic events and refused to accept the reality that it was all in her imagination. 	C:/DataSet/SNLI/ImagesTest\image_584.jpg
She was certain she was experiencing an actual relationship filled with romantic events and refused to accept the reality that it was all in her imagination. 	C:/DataSet/SNLI/ImagesTest\image_585.jpg
She was certain she was experiencing an actual relationship filled with romantic events and refused to accept the reality that it was all in her imagination. 	C:/DataSet/SNLI/ImagesTest\image_586.jpg
Our transportation system could go either way with little to no influence.	C:/DataSet/SNLI/ImagesTest\image_587.jpg
Our transportation system could go either way with little to no influence.	C:/DataSet/SNLI/ImagesTest\image_588.jpg
Our transportation system could go either way with little to no influence.	C:/DataSet/SNLI/ImagesTest\image_589.jpg
Our transportation system could go either way with little to no influence.	C:/DataSet/SNLI/ImagesTest\image_590.jpg
Our transportation system could go either way with little to no influence.	C:/DataSet/SNLI/ImagesTest\image_591.jpg
Our transportation system could go either way with little to no influence.	C:/DataSet/SNLI/ImagesTest\image_592.jpg
Our transportation system could go either way with little to no influence.	C:/DataSet/SNLI/ImagesTest\image_593.jpg
Our transportation system could go either way with little to no influence.	C:/DataSet/SNLI/ImagesTest\image_594.jpg
Our transportation system could go either way with little to no influence.	C:/DataSet/SNLI/ImagesTest\image_595.jpg
Our transportation system could go either way with little to no influence.	C:/DataSet/SNLI/ImagesTest\image_596.jpg
Our transportation system could go either way with little to no influence.	C:/DataSet/SNLI/ImagesTest\image_597.jpg
Our transportation system could go either way with little to no influence.	C:/DataSet/SNLI/ImagesTest\image_598.jpg
He carried around a digital device that was durable and fit in the palm of his hand, resembling a cigarette lighter in terms of its shape and size.	C:/DataSet/SNLI/ImagesTest\image_599.jpg
He carried around a digital device that was durable and fit in the palm of his hand, resembling a cigarette lighter in terms of its shape and size.	C:/DataSet/SNLI/ImagesTest\image_600.jpg
He carried around a digital device that was durable and fit in the palm of his hand, resembling a cigarette lighter in terms of its shape and size.	C:/DataSet/SNLI/ImagesTest\image_601.jpg
He carried around a digital device that was durable and fit in the palm of his hand, resembling a cigarette lighter in terms of its shape and size.	C:/DataSet/SNLI/ImagesTest\image_602.jpg
My heart is acting like an old clock, noisy and fast, as I anxiously await.	C:/DataSet/SNLI/ImagesTest\image_603.jpg
My heart is acting like an old clock, noisy and fast, as I anxiously await.	C:/DataSet/SNLI/ImagesTest\image_604.jpg
My heart is acting like an old clock, noisy and fast, as I anxiously await.	C:/DataSet/SNLI/ImagesTest\image_605.jpg
A consistent pattern of neglect concerning the importance of small amounts of money and being careless with them is something that happens in my family. 	C:/DataSet/SNLI/ImagesTest\image_606.jpg
A consistent pattern of neglect concerning the importance of small amounts of money and being careless with them is something that happens in my family. 	C:/DataSet/SNLI/ImagesTest\image_607.jpg
A consistent pattern of neglect concerning the importance of small amounts of money and being careless with them is something that happens in my family. 	C:/DataSet/SNLI/ImagesTest\image_608.jpg
A consistent pattern of neglect concerning the importance of small amounts of money and being careless with them is something that happens in my family. 	C:/DataSet/SNLI/ImagesTest\image_609.jpg
A consistent pattern of neglect concerning the importance of small amounts of money and being careless with them is something that happens in my family. 	C:/DataSet/SNLI/ImagesTest\image_610.jpg
A consistent pattern of neglect concerning the importance of small amounts of money and being careless with them is something that happens in my family. 	C:/DataSet/SNLI/ImagesTest\image_611.jpg
A consistent pattern of neglect concerning the importance of small amounts of money and being careless with them is something that happens in my family. 	C:/DataSet/SNLI/ImagesTest\image_612.jpg
A consistent pattern of neglect concerning the importance of small amounts of money and being careless with them is something that happens in my family. 	C:/DataSet/SNLI/ImagesTest\image_613.jpg
A consistent pattern of neglect concerning the importance of small amounts of money and being careless with them is something that happens in my family. 	C:/DataSet/SNLI/ImagesTest\image_614.jpg
His heart experienced rapid and irregular contractions and he felt anxious or frightened.	C:/DataSet/SNLI/ImagesTest\image_615.jpg
Look to the origin of the issue, like a tree's roots sustain the rest of the tree.	C:/DataSet/SNLI/ImagesTest\image_616.jpg
She felt extremely happy, yet somewhat sad, analogous to how a recent widow would feel. 	C:/DataSet/SNLI/ImagesTest\image_617.jpg
She felt extremely happy, yet somewhat sad, analogous to how a recent widow would feel. 	C:/DataSet/SNLI/ImagesTest\image_618.jpg
She felt extremely happy, yet somewhat sad, analogous to how a recent widow would feel. 	C:/DataSet/SNLI/ImagesTest\image_619.jpg
She felt extremely happy, yet somewhat sad, analogous to how a recent widow would feel. 	C:/DataSet/SNLI/ImagesTest\image_620.jpg
You always move slowly and are inactive, regardless of the situation.	C:/DataSet/SNLI/ImagesTest\image_621.jpg
You always move slowly and are inactive, regardless of the situation.	C:/DataSet/SNLI/ImagesTest\image_622.jpg
You always move slowly and are inactive, regardless of the situation.	C:/DataSet/SNLI/ImagesTest\image_623.jpg
You always move slowly and are inactive, regardless of the situation.	C:/DataSet/SNLI/ImagesTest\image_624.jpg
It has a sloping roof that is reminiscent of a garret, with windows that are akin to an elderly person's teeth in that they are often misaligned and yellowed with age. 	C:/DataSet/SNLI/ImagesTest\image_625.jpg
It has a sloping roof that is reminiscent of a garret, with windows that are akin to an elderly person's teeth in that they are often misaligned and yellowed with age. 	C:/DataSet/SNLI/ImagesTest\image_626.jpg
It has a sloping roof that is reminiscent of a garret, with windows that are akin to an elderly person's teeth in that they are often misaligned and yellowed with age. 	C:/DataSet/SNLI/ImagesTest\image_627.jpg
It has a sloping roof that is reminiscent of a garret, with windows that are akin to an elderly person's teeth in that they are often misaligned and yellowed with age. 	C:/DataSet/SNLI/ImagesTest\image_628.jpg
Southwest Airlines enables success by providing friendly service on their flights.	C:/DataSet/SNLI/ImagesTest\image_629.jpg
Southwest Airlines enables success by providing friendly service on their flights.	C:/DataSet/SNLI/ImagesTest\image_630.jpg
Southwest Airlines enables success by providing friendly service on their flights.	C:/DataSet/SNLI/ImagesTest\image_631.jpg
Southwest Airlines enables success by providing friendly service on their flights.	C:/DataSet/SNLI/ImagesTest\image_632.jpg
Southwest Airlines enables success by providing friendly service on their flights.	C:/DataSet/SNLI/ImagesTest\image_633.jpg
Southwest Airlines enables success by providing friendly service on their flights.	C:/DataSet/SNLI/ImagesTest\image_634.jpg
Southwest Airlines enables success by providing friendly service on their flights.	C:/DataSet/SNLI/ImagesTest\image_635.jpg
Southwest Airlines enables success by providing friendly service on their flights.	C:/DataSet/SNLI/ImagesTest\image_636.jpg
Southwest Airlines enables success by providing friendly service on their flights.	C:/DataSet/SNLI/ImagesTest\image_637.jpg
We remained in a fixed and motionless position like a tree standing tall and enduring through the consistent and persistent gusts of wind in a forest. 	C:/DataSet/SNLI/ImagesTest\image_638.jpg
We remained in a fixed and motionless position like a tree standing tall and enduring through the consistent and persistent gusts of wind in a forest. 	C:/DataSet/SNLI/ImagesTest\image_639.jpg
We remained in a fixed and motionless position like a tree standing tall and enduring through the consistent and persistent gusts of wind in a forest. 	C:/DataSet/SNLI/ImagesTest\image_640.jpg
We remained in a fixed and motionless position like a tree standing tall and enduring through the consistent and persistent gusts of wind in a forest. 	C:/DataSet/SNLI/ImagesTest\image_641.jpg
