Metaphor,Image
The candidate torpedoed into his opponent mercilessly.,C:/DataSet/SNLI/ImagesTrain\image_2067.jpg
The candidate torpedoed into his opponent mercilessly.,C:/DataSet/SNLI/ImagesTrain\image_2068.jpg
The candidate torpedoed into his opponent mercilessly.,C:/DataSet/SNLI/ImagesTrain\image_2069.jpg
The candidate torpedoed into his opponent mercilessly.,C:/DataSet/SNLI/ImagesTrain\image_2070.jpg
He was as graceful as a giraffe,C:/DataSet/SNLI/ImagesTrain\image_2071.jpg
He was as graceful as a giraffe,C:/DataSet/SNLI/ImagesTrain\image_2072.jpg
He was as graceful as a giraffe,C:/DataSet/SNLI/ImagesTrain\image_2073.jpg
"As they strike the ground, they are effaced.",C:/DataSet/SNLI/ImagesTrain\image_2074.jpg
"As they strike the ground, they are effaced.",C:/DataSet/SNLI/ImagesTrain\image_2075.jpg
"With rations like this, I would become like a knife .",C:/DataSet/SNLI/ImagesTrain\image_2076.jpg
"With rations like this, I would become like a knife .",C:/DataSet/SNLI/ImagesTrain\image_2077.jpg
"With rations like this, I would become like a knife .",C:/DataSet/SNLI/ImagesTrain\image_2078.jpg
"With rations like this, I would become like a knife .",C:/DataSet/SNLI/ImagesTrain\image_2079.jpg
Her face was already like a beet.,C:/DataSet/SNLI/ImagesTrain\image_2080.jpg
Her face was already like a beet.,C:/DataSet/SNLI/ImagesTrain\image_2081.jpg
Her face was already like a beet.,C:/DataSet/SNLI/ImagesTrain\image_2082.jpg
Her face was already like a beet.,C:/DataSet/SNLI/ImagesTrain\image_2083.jpg
He was like the slash of an exclamation point,C:/DataSet/SNLI/ImagesTrain\image_2084.jpg
He was like the slash of an exclamation point,C:/DataSet/SNLI/ImagesTrain\image_2085.jpg
He was like the slash of an exclamation point,C:/DataSet/SNLI/ImagesTrain\image_2086.jpg
He was like the slash of an exclamation point,C:/DataSet/SNLI/ImagesTrain\image_2087.jpg
But that didn't matter because what they had between them was still like a flickering candle flame,C:/DataSet/SNLI/ImagesTrain\image_2088.jpg
But that didn't matter because what they had between them was still like a flickering candle flame,C:/DataSet/SNLI/ImagesTrain\image_2089.jpg
But that didn't matter because what they had between them was still like a flickering candle flame,C:/DataSet/SNLI/ImagesTrain\image_2090.jpg
But that didn't matter because what they had between them was still like a flickering candle flame,C:/DataSet/SNLI/ImagesTrain\image_2091.jpg
Then he collided into something like a marshmallow pond.,C:/DataSet/SNLI/ImagesTrain\image_2092.jpg
Then he collided into something like a marshmallow pond.,C:/DataSet/SNLI/ImagesTrain\image_2093.jpg
Then he collided into something like a marshmallow pond.,C:/DataSet/SNLI/ImagesTrain\image_2094.jpg
Then he collided into something like a marshmallow pond.,C:/DataSet/SNLI/ImagesTrain\image_2095.jpg
A weather vane caps the building.,C:/DataSet/SNLI/ImagesTrain\image_2096.jpg
A weather vane caps the building.,C:/DataSet/SNLI/ImagesTrain\image_2097.jpg
A weather vane caps the building.,C:/DataSet/SNLI/ImagesTrain\image_2098.jpg
A weather vane caps the building.,C:/DataSet/SNLI/ImagesTrain\image_2099.jpg
He worked as hard as dead slug,C:/DataSet/SNLI/ImagesTrain\image_2100.jpg
He worked as hard as dead slug,C:/DataSet/SNLI/ImagesTrain\image_2101.jpg
He worked as hard as dead slug,C:/DataSet/SNLI/ImagesTrain\image_2102.jpg
He worked as hard as dead slug,C:/DataSet/SNLI/ImagesTrain\image_2103.jpg
Experts do not see a rosy outlook in US emissions reduction until 2013.,C:/DataSet/SNLI/ImagesTrain\image_2104.jpg
Experts do not see a rosy outlook in US emissions reduction until 2013.,C:/DataSet/SNLI/ImagesTrain\image_2105.jpg
Experts do not see a rosy outlook in US emissions reduction until 2013.,C:/DataSet/SNLI/ImagesTrain\image_2106.jpg
Experts do not see a rosy outlook in US emissions reduction until 2013.,C:/DataSet/SNLI/ImagesTrain\image_2107.jpg
Experts do not see a rosy outlook in US emissions reduction until 2013.,C:/DataSet/SNLI/ImagesTrain\image_2108.jpg
Experts do not see a rosy outlook in US emissions reduction until 2013.,C:/DataSet/SNLI/ImagesTrain\image_2109.jpg
It lit the fire between them like a match ignites timber.,C:/DataSet/SNLI/ImagesTrain\image_2110.jpg
It lit the fire between them like a match ignites timber.,C:/DataSet/SNLI/ImagesTrain\image_2111.jpg
It lit the fire between them like a match ignites timber.,C:/DataSet/SNLI/ImagesTrain\image_2112.jpg
It lit the fire between them like a match ignites timber.,C:/DataSet/SNLI/ImagesTrain\image_2113.jpg
The snow blanketed the earth like a mother would her infant child.,C:/DataSet/SNLI/ImagesTrain\image_2114.jpg
The snow blanketed the earth like a mother would her infant child.,C:/DataSet/SNLI/ImagesTrain\image_2115.jpg
"A faint smile curved her lips, and then I heard her voice in my mind like a welcome breeze on a summer day.",C:/DataSet/SNLI/ImagesTrain\image_2116.jpg
"A faint smile curved her lips, and then I heard her voice in my mind like a welcome breeze on a summer day.",C:/DataSet/SNLI/ImagesTrain\image_2117.jpg
The event dug itself into her memory.,C:/DataSet/SNLI/ImagesTrain\image_2118.jpg
The event dug itself into her memory.,C:/DataSet/SNLI/ImagesTrain\image_2119.jpg
The event dug itself into her memory.,C:/DataSet/SNLI/ImagesTrain\image_2120.jpg
The event dug itself into her memory.,C:/DataSet/SNLI/ImagesTrain\image_2121.jpg
I'm guessing you aren't the only girl-or guy-in heller's class who thinks the tutor's like a spicy tamale -but you may be the only one where the feeling is mutual.,C:/DataSet/SNLI/ImagesTrain\image_2122.jpg
I'm guessing you aren't the only girl-or guy-in heller's class who thinks the tutor's like a spicy tamale -but you may be the only one where the feeling is mutual.,C:/DataSet/SNLI/ImagesTrain\image_2123.jpg
"Right next to her, pausanius himself sat like a punished child.",C:/DataSet/SNLI/ImagesTrain\image_2124.jpg
"Right next to her, pausanius himself sat like a punished child.",C:/DataSet/SNLI/ImagesTrain\image_2125.jpg
The Ukrainian singer was rewarded with stormy applause.,C:/DataSet/SNLI/ImagesTrain\image_2126.jpg
The Ukrainian singer was rewarded with stormy applause.,C:/DataSet/SNLI/ImagesTrain\image_2127.jpg
The Ukrainian singer was rewarded with stormy applause.,C:/DataSet/SNLI/ImagesTrain\image_2128.jpg
The Ukrainian singer was rewarded with stormy applause.,C:/DataSet/SNLI/ImagesTrain\image_2129.jpg
The Ukrainian singer was rewarded with stormy applause.,C:/DataSet/SNLI/ImagesTrain\image_2130.jpg
The Ukrainian singer was rewarded with stormy applause.,C:/DataSet/SNLI/ImagesTrain\image_2131.jpg
The Ukrainian singer was rewarded with stormy applause.,C:/DataSet/SNLI/ImagesTrain\image_2132.jpg
The Ukrainian singer was rewarded with stormy applause.,C:/DataSet/SNLI/ImagesTrain\image_2133.jpg
The Ukrainian singer was rewarded with stormy applause.,C:/DataSet/SNLI/ImagesTrain\image_2134.jpg
The Ukrainian singer was rewarded with stormy applause.,C:/DataSet/SNLI/ImagesTrain\image_2135.jpg
The Ukrainian singer was rewarded with stormy applause.,C:/DataSet/SNLI/ImagesTrain\image_2136.jpg
The Ukrainian singer was rewarded with stormy applause.,C:/DataSet/SNLI/ImagesTrain\image_2137.jpg
The majority of law enforcement has become like a phonograph at a smartphone convention.,C:/DataSet/SNLI/ImagesTrain\image_2138.jpg
The majority of law enforcement has become like a phonograph at a smartphone convention.,C:/DataSet/SNLI/ImagesTrain\image_2139.jpg
The majority of law enforcement has become like a phonograph at a smartphone convention.,C:/DataSet/SNLI/ImagesTrain\image_2140.jpg
The majority of law enforcement has become like a phonograph at a smartphone convention.,C:/DataSet/SNLI/ImagesTrain\image_2141.jpg
I'm as honest as a used car salesman,C:/DataSet/SNLI/ImagesTrain\image_2142.jpg
I'm as honest as a used car salesman,C:/DataSet/SNLI/ImagesTrain\image_2143.jpg
I'm as honest as a used car salesman,C:/DataSet/SNLI/ImagesTrain\image_2144.jpg
I'm as honest as a used car salesman,C:/DataSet/SNLI/ImagesTrain\image_2145.jpg
Black desert rained in iron silences.,C:/DataSet/SNLI/ImagesTrain\image_2146.jpg
Black desert rained in iron silences.,C:/DataSet/SNLI/ImagesTrain\image_2147.jpg
Black desert rained in iron silences.,C:/DataSet/SNLI/ImagesTrain\image_2148.jpg
Black desert rained in iron silences.,C:/DataSet/SNLI/ImagesTrain\image_2149.jpg
The new moon swims up through the tree tops.,C:/DataSet/SNLI/ImagesTrain\image_2150.jpg
The new moon swims up through the tree tops.,C:/DataSet/SNLI/ImagesTrain\image_2151.jpg
The new moon swims up through the tree tops.,C:/DataSet/SNLI/ImagesTrain\image_2152.jpg
The new moon swims up through the tree tops.,C:/DataSet/SNLI/ImagesTrain\image_2153.jpg
Adam closed the front door and stood there for a moment as if he could not wrench himself away .,C:/DataSet/SNLI/ImagesTrain\image_2154.jpg
A global catastrophe causes all major technology to be rendered like burned ashes.,C:/DataSet/SNLI/ImagesTrain\image_2155.jpg
A global catastrophe causes all major technology to be rendered like burned ashes.,C:/DataSet/SNLI/ImagesTrain\image_2156.jpg
A global catastrophe causes all major technology to be rendered like burned ashes.,C:/DataSet/SNLI/ImagesTrain\image_2157.jpg
"The old woman turned her head, and tessa saw that her skin was like a parrot's feathers",C:/DataSet/SNLI/ImagesTrain\image_2158.jpg
"The old woman turned her head, and tessa saw that her skin was like a parrot's feathers",C:/DataSet/SNLI/ImagesTrain\image_2159.jpg
"The old woman turned her head, and tessa saw that her skin was like a parrot's feathers",C:/DataSet/SNLI/ImagesTrain\image_2160.jpg
Each blade of grass was a bayonet pointed firmly at our bare feet,C:/DataSet/SNLI/ImagesTrain\image_2161.jpg
Each blade of grass was a bayonet pointed firmly at our bare feet,C:/DataSet/SNLI/ImagesTrain\image_2162.jpg
Each blade of grass was a bayonet pointed firmly at our bare feet,C:/DataSet/SNLI/ImagesTrain\image_2163.jpg
Each blade of grass was a bayonet pointed firmly at our bare feet,C:/DataSet/SNLI/ImagesTrain\image_2164.jpg
Each blade of grass was a bayonet pointed firmly at our bare feet,C:/DataSet/SNLI/ImagesTrain\image_2165.jpg
Each blade of grass was a bayonet pointed firmly at our bare feet,C:/DataSet/SNLI/ImagesTrain\image_2166.jpg
Each blade of grass was a bayonet pointed firmly at our bare feet,C:/DataSet/SNLI/ImagesTrain\image_2167.jpg
Each blade of grass was a bayonet pointed firmly at our bare feet,C:/DataSet/SNLI/ImagesTrain\image_2168.jpg
But today carly wanted to feel like a kick-ass chick in a superhero movie.,C:/DataSet/SNLI/ImagesTrain\image_2169.jpg
But today carly wanted to feel like a kick-ass chick in a superhero movie.,C:/DataSet/SNLI/ImagesTrain\image_2170.jpg
But today carly wanted to feel like a kick-ass chick in a superhero movie.,C:/DataSet/SNLI/ImagesTrain\image_2171.jpg
But today carly wanted to feel like a kick-ass chick in a superhero movie.,C:/DataSet/SNLI/ImagesTrain\image_2172.jpg
Krishna is an early bird.,C:/DataSet/SNLI/ImagesTrain\image_2173.jpg
Krishna is an early bird.,C:/DataSet/SNLI/ImagesTrain\image_2174.jpg
Krishna is an early bird.,C:/DataSet/SNLI/ImagesTrain\image_2175.jpg
Krishna is an early bird.,C:/DataSet/SNLI/ImagesTrain\image_2176.jpg
"It struck from truth alone , the truth we live.",C:/DataSet/SNLI/ImagesTrain\image_2177.jpg
"It struck from truth alone , the truth we live.",C:/DataSet/SNLI/ImagesTrain\image_2178.jpg
"It struck from truth alone , the truth we live.",C:/DataSet/SNLI/ImagesTrain\image_2179.jpg
"It struck from truth alone , the truth we live.",C:/DataSet/SNLI/ImagesTrain\image_2180.jpg
the flowers danced in the wind,C:/DataSet/SNLI/ImagesTrain\image_2181.jpg
the flowers danced in the wind,C:/DataSet/SNLI/ImagesTrain\image_2182.jpg
the flowers danced in the wind,C:/DataSet/SNLI/ImagesTrain\image_2183.jpg
the flowers danced in the wind,C:/DataSet/SNLI/ImagesTrain\image_2184.jpg
the flowers danced in the wind,C:/DataSet/SNLI/ImagesTrain\image_2185.jpg
the flowers danced in the wind,C:/DataSet/SNLI/ImagesTrain\image_2186.jpg
the flowers danced in the wind,C:/DataSet/SNLI/ImagesTrain\image_2187.jpg
the flowers danced in the wind,C:/DataSet/SNLI/ImagesTrain\image_2188.jpg
the flowers danced in the wind,C:/DataSet/SNLI/ImagesTrain\image_2189.jpg
the flowers danced in the wind,C:/DataSet/SNLI/ImagesTrain\image_2190.jpg
the flowers danced in the wind,C:/DataSet/SNLI/ImagesTrain\image_2191.jpg
the flowers danced in the wind,C:/DataSet/SNLI/ImagesTrain\image_2192.jpg
the flowers danced in the wind,C:/DataSet/SNLI/ImagesTrain\image_2193.jpg
the flowers danced in the wind,C:/DataSet/SNLI/ImagesTrain\image_2194.jpg
the flowers danced in the wind,C:/DataSet/SNLI/ImagesTrain\image_2195.jpg
the flowers danced in the wind,C:/DataSet/SNLI/ImagesTrain\image_2196.jpg
Blair asked in a serious tone that had none of the dark laughter of a moment ago.,C:/DataSet/SNLI/ImagesTrain\image_2197.jpg
Blair asked in a serious tone that had none of the dark laughter of a moment ago.,C:/DataSet/SNLI/ImagesTrain\image_2198.jpg
Blair asked in a serious tone that had none of the dark laughter of a moment ago.,C:/DataSet/SNLI/ImagesTrain\image_2199.jpg
My brain is stable after the bottle of champagne.,C:/DataSet/SNLI/ImagesTrain\image_2200.jpg
My brain is stable after the bottle of champagne.,C:/DataSet/SNLI/ImagesTrain\image_2201.jpg
The old woman had an open heart.,C:/DataSet/SNLI/ImagesTrain\image_2202.jpg
The old woman had an open heart.,C:/DataSet/SNLI/ImagesTrain\image_2203.jpg
The old woman had an open heart.,C:/DataSet/SNLI/ImagesTrain\image_2204.jpg
The old woman had an open heart.,C:/DataSet/SNLI/ImagesTrain\image_2205.jpg
They were burning with desire,C:/DataSet/SNLI/ImagesTrain\image_2206.jpg
They were burning with desire,C:/DataSet/SNLI/ImagesTrain\image_2207.jpg
They were burning with desire,C:/DataSet/SNLI/ImagesTrain\image_2208.jpg
They were burning with desire,C:/DataSet/SNLI/ImagesTrain\image_2209.jpg
They were burning with desire,C:/DataSet/SNLI/ImagesTrain\image_2210.jpg
They were burning with desire,C:/DataSet/SNLI/ImagesTrain\image_2211.jpg
They were burning with desire,C:/DataSet/SNLI/ImagesTrain\image_2212.jpg
They were burning with desire,C:/DataSet/SNLI/ImagesTrain\image_2213.jpg
They were burning with desire,C:/DataSet/SNLI/ImagesTrain\image_2214.jpg
They were burning with desire,C:/DataSet/SNLI/ImagesTrain\image_2215.jpg
They were burning with desire,C:/DataSet/SNLI/ImagesTrain\image_2216.jpg
They were burning with desire,C:/DataSet/SNLI/ImagesTrain\image_2217.jpg
They were burning with desire,C:/DataSet/SNLI/ImagesTrain\image_2218.jpg
They were burning with desire,C:/DataSet/SNLI/ImagesTrain\image_2219.jpg
They were burning with desire,C:/DataSet/SNLI/ImagesTrain\image_2220.jpg
They were burning with desire,C:/DataSet/SNLI/ImagesTrain\image_2221.jpg
They colored her pure white skin like a sloppily designed ink blot test .,C:/DataSet/SNLI/ImagesTrain\image_2222.jpg
They colored her pure white skin like a sloppily designed ink blot test .,C:/DataSet/SNLI/ImagesTrain\image_2223.jpg
She had a bright idea,C:/DataSet/SNLI/ImagesTrain\image_2224.jpg
She had a bright idea,C:/DataSet/SNLI/ImagesTrain\image_2225.jpg
She had a bright idea,C:/DataSet/SNLI/ImagesTrain\image_2226.jpg
She had a bright idea,C:/DataSet/SNLI/ImagesTrain\image_2227.jpg
She had a bright idea,C:/DataSet/SNLI/ImagesTrain\image_2228.jpg
She had a bright idea,C:/DataSet/SNLI/ImagesTrain\image_2229.jpg
She had a bright idea,C:/DataSet/SNLI/ImagesTrain\image_2230.jpg
She had a bright idea,C:/DataSet/SNLI/ImagesTrain\image_2231.jpg
She had a bright idea,C:/DataSet/SNLI/ImagesTrain\image_2232.jpg
She had a bright idea,C:/DataSet/SNLI/ImagesTrain\image_2233.jpg
She had a bright idea,C:/DataSet/SNLI/ImagesTrain\image_2234.jpg
She had a bright idea,C:/DataSet/SNLI/ImagesTrain\image_2235.jpg
She had a bright idea,C:/DataSet/SNLI/ImagesTrain\image_2236.jpg
She had a bright idea,C:/DataSet/SNLI/ImagesTrain\image_2237.jpg
She had a bright idea,C:/DataSet/SNLI/ImagesTrain\image_2238.jpg
She had a bright idea,C:/DataSet/SNLI/ImagesTrain\image_2239.jpg
Vietnam was in his brain like a stringy piece of meat caught between his teeth that wouldn't be dislodged for love or money.,C:/DataSet/SNLI/ImagesTrain\image_2240.jpg
Vietnam was in his brain like a stringy piece of meat caught between his teeth that wouldn't be dislodged for love or money.,C:/DataSet/SNLI/ImagesTrain\image_2241.jpg
Now you can fade off to sleep.,C:/DataSet/SNLI/ImagesTrain\image_2242.jpg
Now you can fade off to sleep.,C:/DataSet/SNLI/ImagesTrain\image_2243.jpg
Now you can fade off to sleep.,C:/DataSet/SNLI/ImagesTrain\image_2244.jpg
Now you can fade off to sleep.,C:/DataSet/SNLI/ImagesTrain\image_2245.jpg
Now you can fade off to sleep.,C:/DataSet/SNLI/ImagesTrain\image_2246.jpg
Now you can fade off to sleep.,C:/DataSet/SNLI/ImagesTrain\image_2247.jpg
Now you can fade off to sleep.,C:/DataSet/SNLI/ImagesTrain\image_2248.jpg
Now you can fade off to sleep.,C:/DataSet/SNLI/ImagesTrain\image_2249.jpg
Now you can fade off to sleep.,C:/DataSet/SNLI/ImagesTrain\image_2250.jpg
Now you can fade off to sleep.,C:/DataSet/SNLI/ImagesTrain\image_2251.jpg
Now you can fade off to sleep.,C:/DataSet/SNLI/ImagesTrain\image_2252.jpg
Now you can fade off to sleep.,C:/DataSet/SNLI/ImagesTrain\image_2253.jpg
Now you can fade off to sleep.,C:/DataSet/SNLI/ImagesTrain\image_2254.jpg
Now you can fade off to sleep.,C:/DataSet/SNLI/ImagesTrain\image_2255.jpg
Now you can fade off to sleep.,C:/DataSet/SNLI/ImagesTrain\image_2256.jpg
Now you can fade off to sleep.,C:/DataSet/SNLI/ImagesTrain\image_2257.jpg
"His sensitive ears picked up every sound, but it was like a library on friday night",C:/DataSet/SNLI/ImagesTrain\image_2258.jpg
"His sensitive ears picked up every sound, but it was like a library on friday night",C:/DataSet/SNLI/ImagesTrain\image_2259.jpg
"His sensitive ears picked up every sound, but it was like a library on friday night",C:/DataSet/SNLI/ImagesTrain\image_2260.jpg
His playing erected him as a Romantic.,C:/DataSet/SNLI/ImagesTrain\image_2261.jpg
His playing erected him as a Romantic.,C:/DataSet/SNLI/ImagesTrain\image_2262.jpg
His playing erected him as a Romantic.,C:/DataSet/SNLI/ImagesTrain\image_2263.jpg
His playing erected him as a Romantic.,C:/DataSet/SNLI/ImagesTrain\image_2264.jpg
Am I talking to a brick wall?,C:/DataSet/SNLI/ImagesTrain\image_2265.jpg
Am I talking to a brick wall?,C:/DataSet/SNLI/ImagesTrain\image_2266.jpg
Am I talking to a brick wall?,C:/DataSet/SNLI/ImagesTrain\image_2267.jpg
Am I talking to a brick wall?,C:/DataSet/SNLI/ImagesTrain\image_2268.jpg
Their honey moon was a dream.,C:/DataSet/SNLI/ImagesTrain\image_2269.jpg
Their honey moon was a dream.,C:/DataSet/SNLI/ImagesTrain\image_2270.jpg
Their honey moon was a dream.,C:/DataSet/SNLI/ImagesTrain\image_2271.jpg
Their honey moon was a dream.,C:/DataSet/SNLI/ImagesTrain\image_2272.jpg
"She was still pushing as hard as she could, but it was as if she were like a woolly mammoth caught in an infinitely deep tar pit.",C:/DataSet/SNLI/ImagesTrain\image_2273.jpg
"She was still pushing as hard as she could, but it was as if she were like a woolly mammoth caught in an infinitely deep tar pit.",C:/DataSet/SNLI/ImagesTrain\image_2274.jpg
"She was still pushing as hard as she could, but it was as if she were like a woolly mammoth caught in an infinitely deep tar pit.",C:/DataSet/SNLI/ImagesTrain\image_2275.jpg
"She was still pushing as hard as she could, but it was as if she were like a woolly mammoth caught in an infinitely deep tar pit.",C:/DataSet/SNLI/ImagesTrain\image_2276.jpg
The interior was like a first class cabin on a commercial flight.,C:/DataSet/SNLI/ImagesTrain\image_2277.jpg
The interior was like a first class cabin on a commercial flight.,C:/DataSet/SNLI/ImagesTrain\image_2278.jpg
The interior was like a first class cabin on a commercial flight.,C:/DataSet/SNLI/ImagesTrain\image_2279.jpg
The interior was like a first class cabin on a commercial flight.,C:/DataSet/SNLI/ImagesTrain\image_2280.jpg
The pen is mightier than the sword.,C:/DataSet/SNLI/ImagesTrain\image_2281.jpg
The pride bursts from my heart.,C:/DataSet/SNLI/ImagesTrain\image_2282.jpg
The pride bursts from my heart.,C:/DataSet/SNLI/ImagesTrain\image_2283.jpg
The pride bursts from my heart.,C:/DataSet/SNLI/ImagesTrain\image_2284.jpg
The pride bursts from my heart.,C:/DataSet/SNLI/ImagesTrain\image_2285.jpg
The pride bursts from my heart.,C:/DataSet/SNLI/ImagesTrain\image_2286.jpg
The pride bursts from my heart.,C:/DataSet/SNLI/ImagesTrain\image_2287.jpg
The pride bursts from my heart.,C:/DataSet/SNLI/ImagesTrain\image_2288.jpg
The pride bursts from my heart.,C:/DataSet/SNLI/ImagesTrain\image_2289.jpg
The pride bursts from my heart.,C:/DataSet/SNLI/ImagesTrain\image_2290.jpg
The pride bursts from my heart.,C:/DataSet/SNLI/ImagesTrain\image_2291.jpg
The pride bursts from my heart.,C:/DataSet/SNLI/ImagesTrain\image_2292.jpg
The pride bursts from my heart.,C:/DataSet/SNLI/ImagesTrain\image_2293.jpg
Everything flowed to his glory.,C:/DataSet/SNLI/ImagesTrain\image_2294.jpg
Everything flowed to his glory.,C:/DataSet/SNLI/ImagesTrain\image_2295.jpg
Everything flowed to his glory.,C:/DataSet/SNLI/ImagesTrain\image_2296.jpg
Everything flowed to his glory.,C:/DataSet/SNLI/ImagesTrain\image_2297.jpg
The Independence Day parade and the Christmas event in Fairfield all have cloudy futures.,C:/DataSet/SNLI/ImagesTrain\image_2298.jpg
The Independence Day parade and the Christmas event in Fairfield all have cloudy futures.,C:/DataSet/SNLI/ImagesTrain\image_2299.jpg
The Independence Day parade and the Christmas event in Fairfield all have cloudy futures.,C:/DataSet/SNLI/ImagesTrain\image_2300.jpg
The Independence Day parade and the Christmas event in Fairfield all have cloudy futures.,C:/DataSet/SNLI/ImagesTrain\image_2301.jpg
The Independence Day parade and the Christmas event in Fairfield all have cloudy futures.,C:/DataSet/SNLI/ImagesTrain\image_2302.jpg
The Independence Day parade and the Christmas event in Fairfield all have cloudy futures.,C:/DataSet/SNLI/ImagesTrain\image_2303.jpg
The Independence Day parade and the Christmas event in Fairfield all have cloudy futures.,C:/DataSet/SNLI/ImagesTrain\image_2304.jpg
The Independence Day parade and the Christmas event in Fairfield all have cloudy futures.,C:/DataSet/SNLI/ImagesTrain\image_2305.jpg
The Independence Day parade and the Christmas event in Fairfield all have cloudy futures.,C:/DataSet/SNLI/ImagesTrain\image_2306.jpg
The Independence Day parade and the Christmas event in Fairfield all have cloudy futures.,C:/DataSet/SNLI/ImagesTrain\image_2307.jpg
The Independence Day parade and the Christmas event in Fairfield all have cloudy futures.,C:/DataSet/SNLI/ImagesTrain\image_2308.jpg
The Independence Day parade and the Christmas event in Fairfield all have cloudy futures.,C:/DataSet/SNLI/ImagesTrain\image_2309.jpg
The new city was a maze for him.,C:/DataSet/SNLI/ImagesTrain\image_2310.jpg
The new city was a maze for him.,C:/DataSet/SNLI/ImagesTrain\image_2311.jpg
The new city was a maze for him.,C:/DataSet/SNLI/ImagesTrain\image_2312.jpg
In his dark clothing he'd be like a cockroach on a white tablecloth.,C:/DataSet/SNLI/ImagesTrain\image_2313.jpg
In his dark clothing he'd be like a cockroach on a white tablecloth.,C:/DataSet/SNLI/ImagesTrain\image_2314.jpg
In his dark clothing he'd be like a cockroach on a white tablecloth.,C:/DataSet/SNLI/ImagesTrain\image_2315.jpg
In his dark clothing he'd be like a cockroach on a white tablecloth.,C:/DataSet/SNLI/ImagesTrain\image_2316.jpg
The good news is that even while Congress sleeps there are those on both the right and left that recognize the dangers.,C:/DataSet/SNLI/ImagesTrain\image_2317.jpg
The good news is that even while Congress sleeps there are those on both the right and left that recognize the dangers.,C:/DataSet/SNLI/ImagesTrain\image_2318.jpg
The good news is that even while Congress sleeps there are those on both the right and left that recognize the dangers.,C:/DataSet/SNLI/ImagesTrain\image_2319.jpg
The good news is that even while Congress sleeps there are those on both the right and left that recognize the dangers.,C:/DataSet/SNLI/ImagesTrain\image_2320.jpg
The good news is that even while Congress sleeps there are those on both the right and left that recognize the dangers.,C:/DataSet/SNLI/ImagesTrain\image_2321.jpg
The good news is that even while Congress sleeps there are those on both the right and left that recognize the dangers.,C:/DataSet/SNLI/ImagesTrain\image_2322.jpg
The good news is that even while Congress sleeps there are those on both the right and left that recognize the dangers.,C:/DataSet/SNLI/ImagesTrain\image_2323.jpg
The good news is that even while Congress sleeps there are those on both the right and left that recognize the dangers.,C:/DataSet/SNLI/ImagesTrain\image_2324.jpg
The good news is that even while Congress sleeps there are those on both the right and left that recognize the dangers.,C:/DataSet/SNLI/ImagesTrain\image_2325.jpg
The good news is that even while Congress sleeps there are those on both the right and left that recognize the dangers.,C:/DataSet/SNLI/ImagesTrain\image_2326.jpg
The good news is that even while Congress sleeps there are those on both the right and left that recognize the dangers.,C:/DataSet/SNLI/ImagesTrain\image_2327.jpg
The good news is that even while Congress sleeps there are those on both the right and left that recognize the dangers.,C:/DataSet/SNLI/ImagesTrain\image_2328.jpg
He was feeling like a lone survivor returning from the battlefield.,C:/DataSet/SNLI/ImagesTrain\image_2329.jpg
He was feeling like a lone survivor returning from the battlefield.,C:/DataSet/SNLI/ImagesTrain\image_2330.jpg
He was feeling like a lone survivor returning from the battlefield.,C:/DataSet/SNLI/ImagesTrain\image_2331.jpg
He was feeling like a lone survivor returning from the battlefield.,C:/DataSet/SNLI/ImagesTrain\image_2332.jpg
The company’s stock jumped more than five percent,C:/DataSet/SNLI/ImagesTrain\image_2333.jpg
The company’s stock jumped more than five percent,C:/DataSet/SNLI/ImagesTrain\image_2334.jpg
The company’s stock jumped more than five percent,C:/DataSet/SNLI/ImagesTrain\image_2335.jpg
The company’s stock jumped more than five percent,C:/DataSet/SNLI/ImagesTrain\image_2336.jpg
The company’s stock jumped more than five percent,C:/DataSet/SNLI/ImagesTrain\image_2337.jpg
The company’s stock jumped more than five percent,C:/DataSet/SNLI/ImagesTrain\image_2338.jpg
The company’s stock jumped more than five percent,C:/DataSet/SNLI/ImagesTrain\image_2339.jpg
The company’s stock jumped more than five percent,C:/DataSet/SNLI/ImagesTrain\image_2340.jpg
The company’s stock jumped more than five percent,C:/DataSet/SNLI/ImagesTrain\image_2341.jpg
The company’s stock jumped more than five percent,C:/DataSet/SNLI/ImagesTrain\image_2342.jpg
The company’s stock jumped more than five percent,C:/DataSet/SNLI/ImagesTrain\image_2343.jpg
The company’s stock jumped more than five percent,C:/DataSet/SNLI/ImagesTrain\image_2344.jpg
He was looking like a true rajput warrior .,C:/DataSet/SNLI/ImagesTrain\image_2345.jpg
He was looking like a true rajput warrior .,C:/DataSet/SNLI/ImagesTrain\image_2346.jpg
He was looking like a true rajput warrior .,C:/DataSet/SNLI/ImagesTrain\image_2347.jpg
He was looking like a true rajput warrior .,C:/DataSet/SNLI/ImagesTrain\image_2348.jpg
The play was as thrilling as watching paint dry,C:/DataSet/SNLI/ImagesTrain\image_2349.jpg
The play was as thrilling as watching paint dry,C:/DataSet/SNLI/ImagesTrain\image_2350.jpg
The play was as thrilling as watching paint dry,C:/DataSet/SNLI/ImagesTrain\image_2351.jpg
The play was as thrilling as watching paint dry,C:/DataSet/SNLI/ImagesTrain\image_2352.jpg
The rich are getting richer while the middle class slides into poverty.,C:/DataSet/SNLI/ImagesTrain\image_2353.jpg
The rich are getting richer while the middle class slides into poverty.,C:/DataSet/SNLI/ImagesTrain\image_2354.jpg
